,Formula,Elements,Composition,Symmetry,Crystal system,Density [g/m$^3$],Volume [$\mathring{A}^3$],Bulk modulus[GPa],Shear modulus [GPa],Poisson,Metal,Experimental report
127,SrAlGe,"[Element Al, Element Ge, Element Sr]",Sr1 Al1 Ge1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P-6m2' number=187 point_group='-6m2' symprec=0.1 version='1.16.2',hex_,4.069565197375688,76.40174678515874,46.58620580662601,34.65869292087841,0.20193302901100027,True,True
128,Fe(SbO2)2,"[Element Fe, Element O, Element Sb]",Fe1 Sb2 O4,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4_2/mbc' number=135 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,5.585109174329644,432.1332126609825,46.588299454444396,16.36841874690996,0.3427457471935428,False,True
129,LiMgAs,"[Element As, Element Li, Element Mg]",Li1 Mg1 As1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='F-43m' number=216 point_group='-43m' symprec=0.1 version='1.16.2',cubic,3.022463836722795,58.328389330975824,46.60532556989935,36.58505790852192,0.18890439343764076,False,True
130,TlCuSe2,"[Element Cu, Element Se, Element Tl]",Tl1 Cu1 Se2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I-42d' number=122 point_group='-42m' symprec=0.1 version='1.16.2',tet,6.882149615127783,205.49957169774015,46.69742050998646,17.558050075689124,0.3329399108362432,True,True
131,K2MgF4,"[Element F, Element K, Element Mg]",K2 Mg1 F4,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,2.89058959303282,102.53903728494984,46.74536118128939,25.27332985431879,0.27094961547429747,False,True
132,K2NiF4,"[Element F, Element K, Element Ni]",K2 Ni1 F4,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,3.395527367811065,104.10799778687496,46.78901388030562,24.03875364785902,0.2806760375541929,False,True
133,KIn9Co2,"[Element Co, Element In, Element K]",K1 In9 Co2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6/mmm' number=191 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,7.017377950771386,281.6698750769711,46.82494604690314,29.65326843038727,0.23855053381792202,True,True
134,CaAu,"[Element Au, Element Ca]",Ca1 Au1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmcm' number=63 point_group='mmm' symprec=0.1 version='1.16.2',ortho,7.78371424539065,101.13982989109697,46.827744619527095,18.011887761228543,0.3295352477368241,True,True
135,CaMgGe,"[Element Ca, Element Ge, Element Mg]",Ca1 Mg1 Ge1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,3.277187060932237,277.71627348975,46.82941177923297,38.07081167027317,0.18018300689709577,True,True
136,BaGaSiH,"[Element Ba, Element Ga, Element H, Element Si]",Ba1 Ga1 Si1 H1,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='P3m1' number=156 point_group='3m' symprec=0.1 version='1.16.2',trig,4.643219253788701,84.45119345190359,46.84523932426226,36.94656611246465,0.18774433203667398,False,True
137,Li2AgSb,"[Element Ag, Element Li, Element Sb]",Li2 Ag1 Sb1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='F-43m' number=216 point_group='-43m' symprec=0.1 version='1.16.2',cubic,5.608612306475472,72.09594425856892,46.937612885547075,21.221290355816816,0.30354795790411654,False,True
138,SrS,"[Element S, Element Sr]",Sr1 S1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,3.593405710633063,55.30731406084619,46.975130067774,32.44833084597636,0.21926255043505333,False,True
139,CaGa2,"[Element Ca, Element Ga]",Ca1 Ga2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,4.720195360363828,126.31113444818122,46.98052303436718,41.059355180635755,0.16160043959481737,True,True
140,PbSe,"[Element Pb, Element Se]",Pb1 Se1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.046470006595401,59.05444982815671,47.1361189893195,27.377365812688012,0.2566971421368302,False,True
141,CdSnAs2,"[Element As, Element Cd, Element Sn]",Cd1 Sn1 As2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I-42d' number=122 point_group='-42m' symprec=0.1 version='1.16.2',tet,5.5626907052611525,227.44602229194646,47.32665628054376,23.028996735279406,0.2906568592673325,False,True
142,Li2Sn2Au,"[Element Au, Element Li, Element Sn]",Li2 Sn2 Au1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4_1/amd' number=141 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,7.169227143852894,207.6562664893719,47.44943718672828,21.23446583913001,0.3052869668489415,True,True
143,KCu4S3,"[Element Cu, Element K, Element S]",K1 Cu4 S3,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/mmm' number=123 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,4.682005931557535,138.13358668444494,47.52304189049362,18.752254288379596,0.3256376095991231,True,True
144,Mg3Si4(HO6)2,"[Element H, Element Mg, Element O, Element Si]",Mg3 Si4 H2 O12,crystal_system=<CrystalSystem.tri: 'Triclinic'> symbol='P-1' number=2 point_group='-1' symprec=0.1 version='1.16.2',tri,2.6942519198007524,233.75151879160157,47.52965120436844,24.651713556825563,0.2788960606234251,False,True
145,Sr(MgAs)2,"[Element As, Element Mg, Element Sr]",Sr1 Mg2 As2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='P-3m1' number=164 point_group='-3m' symprec=0.1 version='1.16.2',trig,3.792269228603565,125.264240451145,47.53398698310377,35.11069651886505,0.20364494274850026,False,True
146,TePt,"[Element Pt, Element Te]",Te1 Pt1,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='1.16.2',trig,11.31968256685772,94.67215798711175,47.54116326071933,20.981889597689044,0.3076295870231612,True,True
147,Cs(CoS)2,"[Element Co, Element Cs, Element S]",Cs1 Co2 S2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,5.004642034007199,104.48435813511264,47.557959499621795,33.70476751784544,0.21336013503597162,True,True
148,NaF,"[Element F, Element Na]",Na1 F1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,2.918620456906104,23.889026260060266,47.57678297619863,30.00933670547132,0.2394113292902193,False,True
149,SrCuSb,"[Element Cu, Element Sb, Element Sr]",Sr1 Cu1 Sb1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,5.770652860582183,157.0721012821933,47.59843011083906,33.66293425341063,0.21384501063294292,True,True
150,BaCN2,"[Element Ba, Element C, Element N]",Ba1 C1 N2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='1.16.2',trig,3.5462512239391497,83.04499919984701,47.63927869229008,10.868642973554868,0.39398961104385044,False,False
151,GaCuTe2,"[Element Cu, Element Ga, Element Te]",Ga1 Cu1 Te2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I-42d' number=122 point_group='-42m' symprec=0.1 version='1.16.2',tet,5.910200069415345,218.2897171285937,47.67849001915686,24.41096989408875,0.2813243754138582,False,True
152,BaZn5,"[Element Ba, Element Zn]",Ba1 Zn5,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmcm' number=63 point_group='mmm' symprec=0.1 version='1.16.2',ortho,6.495455758264485,237.42994368149056,47.73448116767973,27.031510248829218,0.26181586401847395,True,True
153,ZnSb,"[Element Sb, Element Zn]",Zn1 Sb1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pbca' number=61 point_group='mmm' symprec=0.1 version='1.16.2',ortho,6.346784757848934,391.75922728067167,47.78765873726188,28.147981817320392,0.2538234687091226,False,True
154,Ag2SO4,"[Element Ag, Element O, Element S]",Ag2 S1 O4,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Fddd' number=70 point_group='mmm' symprec=0.1 version='1.16.2',ortho,5.427367859487863,190.79392951841285,47.791836597754575,10.677014509998095,0.39603856322750275,False,True
155,SrIn4Pd,"[Element In, Element Pd, Element Sr]",Sr1 In4 Pd1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmcm' number=63 point_group='mmm' symprec=0.1 version='1.16.2',ortho,7.302085260198504,297.1343280779737,47.885102536018096,23.944291722420516,0.2857009340886888,True,True
